piece,square,is_white,period,count
queen,c6,False,modern,4072
queen,f5,False,modern,3733
queen,g4,False,modern,3073
bishop,e7,True,modern,2982
pawn,d6,True,modern,4891
pawn,e7,True,modern,1131
bishop,d3,False,modern,3592
queen,e3,True,modern,5763
bishop,e2,False,modern,2290
knight,c5,True,modern,4738
knight,d3,True,modern,2937
knight,b4,True,modern,1352
knight,f5,False,modern,5647
queen,e8,False,modern,2878
bishop,f6,True,modern,7165
pawn,b4,False,modern,8964
rook,b4,False,modern,2285
queen,b5,False,modern,2295
pawn,g4,True,modern,16880
rook,b2,False,modern,4478
knight,e3,False,modern,3907
queen,b5,True,modern,2910
queen,h5,True,modern,5872
knight,h5,False,modern,4272
queen,d4,False,modern,5208
queen,b4,False,modern,3127
queen,b2,False,modern,3809
rook,b1,True,modern,9925
queen,a2,False,modern,2217
rook,b1,False,modern,2129
bishop,b1,True,modern,988
queen,b1,False,modern,1184
queen,e4,False,modern,4118
rook,c8,True,modern,2898
king,c2,True,modern,4022
bishop,c8,False,modern,2237
king,b2,True,modern,2369
queen,d2,False,modern,2427
king,b3,True,modern,2191
queen,f4,False,modern,3360
queen,b8,False,modern,1444
king,c4,True,modern,2473
king,d5,True,modern,1912
king,c6,True,modern,1194
bishop,g2,True,modern,8498
queen,g6,False,modern,3590
pawn,g3,False,modern,2757
queen,h5,False,modern,2233
bishop,b7,True,modern,1763
bishop,a8,True,modern,857
rook,h5,False,modern,1458
bishop,f3,True,modern,5954
queen,h2,False,modern,1802
knight,a6,False,modern,3009
rook,f2,True,modern,3974
queen,f2,False,modern,2905
bishop,e4,False,modern,5230
queen,g5,False,modern,5170
bishop,g5,False,modern,3575
queen,g5,True,modern,3393
queen,d6,True,modern,2852
knight,b6,False,modern,4736
queen,b4,True,modern,2290
rook,d4,False,modern,3195
rook,c4,False,modern,2978
queen,h3,True,modern,2014
knight,g5,False,modern,2128
queen,a3,True,modern,1203
rook,a4,False,modern,2244
rook,a2,False,modern,4035
rook,d8,True,modern,4500
rook,b5,False,modern,1605
knight,c8,False,modern,783
rook,g5,False,modern,1643
rook,g4,False,modern,1743
rook,h8,True,modern,1921
rook,h5,True,modern,1712
rook,a5,True,modern,2187
rook,a4,True,modern,1678
rook,a6,True,modern,2776
rook,a3,True,modern,1631
knight,a3,False,modern,529
king,g4,True,modern,3225
king,g5,True,modern,2092
king,f6,True,modern,1408
king,e6,True,modern,1262
king,d6,True,modern,1239
knight,c2,False,modern,2496
knight,e1,False,modern,589
pawn,e3,False,modern,3071
rook,e2,False,modern,3775
rook,a1,False,modern,2625
rook,f1,False,modern,2318
king,a3,True,modern,922
rook,e7,False,modern,4104
king,a4,True,modern,773
king,a5,True,modern,707
king,a6,True,modern,532
king,a7,True,modern,389
bishop,c2,True,modern,3414
bishop,e5,True,modern,5486
knight,c8,True,modern,651
rook,c7,False,modern,3191
queen,h8,True,modern,1607
queen,h4,True,modern,2696
rook,f6,True,modern,2459
rook,f8,True,modern,2495
bishop,c6,True,modern,6353
bishop,f3,False,modern,7245
queen,g3,True,modern,4480
knight,b2,False,modern,974
queen,d8,False,modern,4103
queen,e8,True,modern,1721
king,a7,False,modern,1078
queen,g6,True,modern,2659
queen,e1,False,modern,1743
king,h2,True,modern,7887
queen,e5,False,modern,5577
queen,h8,False,modern,327
queen,f5,True,modern,3378
king,g3,True,modern,6101
queen,g8,False,modern,428
king,h4,True,modern,1869
king,h5,True,modern,1194
king,h3,True,modern,3176
queen,e6,False,modern,4609
queen,c7,True,modern,2587
queen,b7,True,modern,3455
knight,b3,True,modern,3806
bishop,f4,False,modern,2980
queen,a5,False,modern,5940
queen,d3,False,modern,2487
rook,b3,True,modern,1819
bishop,d4,True,modern,5431
bishop,g2,False,modern,1754
bishop,e4,True,modern,6119
queen,a7,True,modern,2087
knight,d8,False,modern,1053
queen,b6,True,modern,1711
queen,d4,True,modern,6930
queen,f6,True,modern,3243
queen,c6,True,modern,2939
queen,c8,True,modern,1455
rook,e5,False,modern,3170
knight,d7,True,modern,2444
rook,e3,False,modern,2508
bishop,c3,True,modern,3889
queen,d5,True,modern,5035
bishop,b2,False,modern,1998
bishop,a1,False,modern,805
rook,h1,False,modern,1694
pawn,a6,True,modern,2610
bishop,f2,False,modern,1963
rook,g1,False,modern,1445
knight,a1,True,modern,104
rook,a8,False,modern,4073
rook,a7,False,modern,1981
rook,a6,False,modern,1742
king,f4,True,modern,4066
king,d4,True,modern,3188
queen,c5,True,modern,2484
king,f4,False,modern,2304
king,f3,False,modern,1406
king,g2,False,modern,651
queen,g1,False,modern,854
king,h2,False,modern,422
king,h3,False,modern,708
bishop,a4,True,modern,2722
bishop,c2,False,modern,1478
bishop,h5,False,modern,3080
pawn,b5,True,modern,8155
king,b1,True,modern,3802
bishop,b3,True,modern,5883
rook,b3,False,modern,2359
rook,a5,False,modern,1767
rook,c5,False,modern,2298
knight,h4,True,modern,3568
king,g2,True,modern,11245
queen,g3,False,modern,2260
bishop,f7,True,modern,2554
knight,f2,False,modern,2252
pawn,h5,True,modern,7003
knight,h8,False,modern,119
pawn,h6,True,modern,2821
rook,h6,True,modern,1884
rook,c6,False,modern,2309
knight,h7,True,modern,628
rook,h6,False,modern,1363
knight,f8,True,modern,804
rook,f6,False,modern,3293
queen,a5,True,modern,1493
bishop,e1,False,modern,647
knight,c5,False,modern,6441
knight,f1,True,modern,1946
bishop,f5,True,modern,3071
knight,g3,True,modern,4406
rook,f4,False,modern,2469
pawn,c7,True,modern,1233
knight,b3,False,modern,1888
bishop,g6,True,modern,2152
king,h7,False,modern,7343
pawn,g5,True,modern,8269
queen,h2,True,modern,556
queen,h6,True,modern,2786
pawn,f3,False,modern,3390
pawn,e2,False,modern,971
rook,d3,False,modern,2915
rook,a3,False,modern,2610
queen,g2,True,modern,1451
knight,a1,False,modern,716
knight,f7,False,modern,1253
queen,f4,True,modern,4337
knight,g8,False,modern,896
rook,b7,False,modern,1975
bishop,b6,True,modern,1579
knight,a3,True,modern,2768
rook,b6,False,modern,1861
bishop,g6,False,modern,4132
queen,d1,True,modern,3189
queen,a6,True,modern,1755
knight,a7,False,modern,469
knight,b5,False,modern,1388
rook,d5,True,modern,3305
rook,f5,True,modern,2354
queen,c2,True,modern,8162
rook,g3,True,modern,2434
king,d6,False,modern,5456
pawn,g4,False,modern,6859
rook,h1,True,modern,2629
rook,h3,True,modern,1737
bishop,h6,False,modern,2407
rook,e4,False,modern,3064
rook,h7,True,modern,2684
king,b5,True,modern,1369
bishop,d2,False,modern,2147
queen,b3,True,modern,6682
rook,f3,True,modern,3682
knight,h3,False,modern,832
knight,e1,True,modern,1388
pawn,c3,False,modern,4310
bishop,c1,True,modern,1764
king,d5,False,modern,3294
king,e6,False,modern,6487
knight,f5,True,modern,5331
queen,c4,False,modern,2568
rook,a1,True,modern,3966
king,h1,True,modern,8037
rook,c3,False,modern,3228
rook,c2,False,modern,4412
rook,c2,True,modern,2948
rook,c1,False,modern,2930
pawn,b6,True,modern,2911
pawn,b8,True,modern,511
bishop,b1,False,modern,508
rook,d1,False,modern,4157
bishop,f8,False,modern,2977
bishop,a5,False,modern,1768
king,a5,False,modern,919
bishop,b4,True,modern,2151
bishop,d8,True,modern,1024
bishop,a5,True,modern,1003
bishop,c4,False,modern,3142
king,c3,True,modern,3521
king,b4,True,modern,1711
king,a6,False,modern,1033
bishop,c7,True,modern,1601
queen,c3,True,modern,4165
queen,a4,True,modern,4003
bishop,g8,True,modern,471
bishop,h1,False,modern,315
knight,h1,True,modern,94
knight,f2,True,modern,1078
rook,g6,False,modern,1988
king,e5,True,modern,2231
rook,g3,False,modern,1699
king,e4,True,modern,3838
rook,h3,False,modern,1660
pawn,h2,False,modern,931
pawn,h1,False,modern,458
king,d4,False,modern,2010
rook,c6,True,modern,2921
rook,b6,True,modern,2257
king,b4,False,modern,1466
rook,a8,True,modern,2520
queen,b1,True,modern,1165
king,e5,False,modern,3773
king,g4,False,modern,2082
king,h4,False,modern,1193
rook,g8,True,modern,1446
bishop,d5,False,modern,5317
knight,c7,True,modern,2698
pawn,b3,False,modern,3127
queen,a8,True,modern,1655
knight,g2,True,modern,587
knight,g3,False,modern,2157
bishop,c7,False,modern,1913
knight,f8,False,modern,1958
queen,f7,False,modern,2529
bishop,f1,True,modern,2390
queen,b3,False,modern,1534
rook,f4,True,modern,2579
queen,f1,True,modern,1267
knight,a8,True,modern,859
queen,a8,False,modern,981
bishop,g3,True,modern,4786
queen,b7,False,modern,1984
knight,a2,False,modern,656
rook,c3,True,modern,2520
queen,b8,True,modern,1114
rook,e1,False,modern,3701
king,g6,True,modern,1292
king,h6,True,modern,784
pawn,f2,False,modern,994
pawn,f1,False,modern,440
rook,g7,False,modern,1748
queen,h7,False,modern,513
bishop,g3,False,modern,1723
pawn,b2,False,modern,1278
pawn,b1,False,modern,546
queen,f8,False,modern,1569
bishop,f8,True,modern,1254
rook,f3,False,modern,2393
rook,g5,True,modern,1763
queen,c1,True,modern,2010
queen,a1,True,modern,813
knight,g7,True,modern,833
rook,h4,False,modern,1680
knight,h6,True,modern,898
knight,f1,False,modern,695
queen,h1,True,modern,273
queen,a4,False,modern,1727
queen,c7,False,modern,10068
bishop,d8,False,modern,1488
rook,b5,True,modern,2054
king,b3,False,modern,1084
king,b2,False,modern,723
pawn,a2,False,modern,1304
king,b1,False,modern,346
rook,a2,True,modern,1636
king,a2,False,modern,445
pawn,g6,True,modern,3834
pawn,e8,True,modern,412
pawn,g7,True,modern,1297
pawn,g8,True,modern,483
king,d2,False,modern,575
king,e3,False,modern,1212
rook,f2,False,modern,3392
pawn,h7,True,modern,1165
pawn,h8,True,modern,559
king,a3,False,modern,592
king,c1,False,modern,269
king,a1,False,modern,264
pawn,a1,False,modern,682
knight,b2,True,modern,500
bishop,c1,False,modern,648
knight,h7,False,modern,1200
bishop,g7,True,modern,2447
knight,a4,True,modern,3173
bishop,e8,False,modern,1303
bishop,d1,False,modern,860
bishop,a3,False,modern,1582
knight,b6,True,modern,1743
bishop,d1,True,modern,1306
king,f5,True,modern,2314
king,f7,True,modern,686
rook,f5,False,modern,2586
king,c3,False,modern,1286
bishop,a2,True,modern,1117
knight,a4,False,modern,1042
rook,g6,True,modern,1882
bishop,a6,True,modern,1716
bishop,h8,True,modern,409
bishop,f2,True,modern,1825
queen,g7,False,modern,1591
rook,h4,True,modern,1525
rook,g2,True,modern,1661
bishop,h4,True,modern,3506
rook,e6,False,modern,3374
queen,c8,False,modern,2487
bishop,e1,True,modern,961
knight,e6,False,modern,3307
queen,b2,True,modern,1680
bishop,a2,False,modern,778
queen,f8,True,modern,1322
queen,a6,False,modern,1337
knight,d6,False,modern,2917
knight,e8,False,modern,1734
knight,d8,True,modern,712
king,g3,False,modern,1224
queen,g1,True,modern,412
king,a2,True,modern,1038
bishop,g1,False,modern,333
knight,c7,False,modern,1683
bishop,a3,True,modern,2377
knight,d1,False,modern,611
pawn,a7,True,modern,1284
pawn,a8,True,modern,680
bishop,e8,True,modern,572
bishop,a7,False,modern,889
pawn,c8,True,modern,536
bishop,c8,True,modern,563
pawn,c2,False,modern,1089
bishop,h4,False,modern,1691
knight,b8,True,modern,245
knight,a6,True,modern,548
knight,b7,True,modern,906
rook,b2,True,modern,1789
bishop,a8,False,modern,579
rook,b4,True,modern,1688
king,c5,True,modern,1778
king,b6,True,modern,1073
knight,c1,False,modern,608
pawn,g2,False,modern,981
bishop,h1,True,modern,261
knight,h1,False,modern,348
knight,b7,False,modern,541
bishop,a7,True,modern,856
bishop,b3,False,modern,1269
knight,a5,True,modern,1056
knight,g1,False,modern,149
king,a1,True,modern,840
knight,h2,False,modern,435
knight,b1,True,modern,899
knight,b1,False,modern,213
bishop,g8,False,modern,230
pawn,d2,False,modern,1107
pawn,d1,False,modern,400
knight,g8,True,modern,161
pawn,c1,False,modern,427
bishop,b8,True,modern,630
pawn,e1,False,modern,400
knight,h5,True,modern,1439
knight,c1,True,modern,695
knight,b8,False,modern,1193
queen,a7,False,modern,863
pawn,d7,True,modern,1348
pawn,d8,True,modern,470
knight,h4,False,modern,1309
bishop,h8,False,modern,436
king,h7,True,modern,472
knight,g7,False,modern,784
king,g7,True,modern,650
king,e7,True,modern,614
king,d7,True,modern,593
king,c7,True,modern,651
pawn,g1,False,modern,391
knight,a2,True,modern,433
king,b8,True,modern,279
king,c8,True,modern,262
king,b7,True,modern,617
queen,h6,False,modern,1519
bishop,h7,False,modern,735
knight,g1,True,modern,622
queen,a2,True,modern,651
bishop,a1,True,modern,420
king,g8,True,modern,311
king,f8,True,modern,245
bishop,h2,True,modern,842
bishop,b8,False,modern,539
king,a8,True,modern,176
king,d1,False,modern,223
king,g1,False,modern,240
king,f2,False,modern,660
king,e8,True,modern,218
king,d8,True,modern,243
knight,a8,False,modern,121
bishop,g1,True,modern,331
king,e2,False,modern,644
king,h8,True,modern,195
king,f1,False,modern,256
king,e1,False,modern,262
king,h1,False,modern,186
